template_id,order,frame_id,prompt_idx,prompt,io_name,s_name,io_token,s_token
baba_t2,BABA,t2,68,"Then, Tom and Brian were working at the office. Tom decided to give a computer to",Brian,Tom,8403,4186
baba_t2,BABA,t2,69,"Then, Mary and Helen were working at the office. Mary decided to give a computer to",Helen,Mary,22695,5335
baba_t2,BABA,t2,70,"Then, Bob and Jason were working at the office. Bob decided to give a computer to",Jason,Bob,8982,5811
baba_t2,BABA,t2,71,"Then, Steven and Eric were working at the office. Steven decided to give a computer to",Eric,Steven,7651,8239
baba_t2,BABA,t2,72,"Then, Jason and Helen were working at the office. Jason decided to give a computer to",Helen,Jason,22695,8982
baba_t2,BABA,t2,73,"Then, Susan and Scott were working at the office. Susan decided to give a computer to",Scott,Susan,4746,14919
baba_t2,BABA,t2,74,"Then, Jason and Daniel were working at the office. Jason decided to give a computer to",Daniel,Jason,7806,8982
baba_t2,BABA,t2,75,"Then, Jacob and Steven were working at the office. Jacob decided to give a computer to",Steven,Jacob,8239,12806
baba_t2,BABA,t2,76,"Then, Emily and Karen were working at the office. Emily decided to give a computer to",Karen,Emily,18678,17608
baba_t2,BABA,t2,77,"Then, James and Nancy were working at the office. James decided to give a computer to",Nancy,James,18496,3700
baba_t2,BABA,t2,78,"Then, Susan and Eric were working at the office. Susan decided to give a computer to",Eric,Susan,7651,14919
baba_t2,BABA,t2,79,"Then, Jason and Kevin were working at the office. Jason decided to give a computer to",Kevin,Jason,7939,8982
baba_t2,BABA,t2,80,"Then, Kevin and Emma were working at the office. Kevin decided to give a computer to",Emma,Kevin,18966,7939
baba_t2,BABA,t2,81,"Then, Robert and Michael were working at the office. Robert decided to give a computer to",Michael,Robert,3899,5199
baba_t2,BABA,t2,82,"Then, Susan and Anna were working at the office. Susan decided to give a computer to",Anna,Susan,11735,14919
baba_t2,BABA,t2,83,"Then, Steven and Mark were working at the office. Steven decided to give a computer to",Mark,Steven,2940,8239
baba_t2,BABA,t2,84,"Then, Bob and Laura were working at the office. Bob decided to give a computer to",Laura,Bob,16753,5811
baba_t2,BABA,t2,85,"Then, Lisa and David were working at the office. Lisa decided to give a computer to",David,Lisa,3271,15378
baba_t2,BABA,t2,86,"Then, Anna and Alice were working at the office. Anna decided to give a computer to",Alice,Anna,14862,11735
baba_t2,BABA,t2,87,"Then, Mark and Kevin were working at the office. Mark decided to give a computer to",Kevin,Mark,7939,2940
baba_t2,BABA,t2,88,"Then, Nancy and David were working at the office. Nancy decided to give a computer to",David,Nancy,3271,18496
baba_t2,BABA,t2,89,"Then, Emily and James were working at the office. Emily decided to give a computer to",James,Emily,3700,17608
baba_t2,BABA,t2,90,"Then, Rachel and John were working at the office. Rachel decided to give a computer to",John,Rachel,1757,15984
baba_t2,BABA,t2,91,"Then, Alice and Michael were working at the office. Alice decided to give a computer to",Michael,Alice,3899,14862
baba_t2,BABA,t2,92,"Then, Emily and Steven were working at the office. Emily decided to give a computer to",Steven,Emily,8239,17608
baba_t2,BABA,t2,93,"Then, Karen and Laura were working at the office. Karen decided to give a computer to",Laura,Karen,16753,18678
baba_t2,BABA,t2,94,"Then, David and Sarah were working at the office. David decided to give a computer to",Sarah,David,10490,3271
baba_t2,BABA,t2,95,"Then, Jason and Emma were working at the office. Jason decided to give a computer to",Emma,Jason,18966,8982
baba_t2,BABA,t2,96,"Then, Alice and Mary were working at the office. Alice decided to give a computer to",Mary,Alice,5335,14862
baba_t2,BABA,t2,97,"Then, Tom and Karen were working at the office. Tom decided to give a computer to",Karen,Tom,18678,4186
baba_t2,BABA,t2,98,"Then, Steven and Nancy were working at the office. Steven decided to give a computer to",Nancy,Steven,18496,8239
baba_t2,BABA,t2,99,"Then, Mary and Emily were working at the office. Mary decided to give a computer to",Emily,Mary,17608,5335
baba_t2,BABA,t2,100,"Then, Kevin and Jason were working at the office. Kevin decided to give a computer to",Jason,Kevin,8982,7939
baba_t2,BABA,t2,101,"Then, Helen and Mark were working at the office. Helen decided to give a computer to",Mark,Helen,2940,22695
baba_t2,BABA,t2,102,"Then, Susan and Lisa were working at the office. Susan decided to give a computer to",Lisa,Susan,15378,14919
baba_t2,BABA,t2,103,"Then, John and Bob were working at the office. John decided to give a computer to",Bob,John,5811,1757
baba_t2,BABA,t2,104,"Then, Mark and Alice were working at the office. Mark decided to give a computer to",Alice,Mark,14862,2940
baba_t2,BABA,t2,105,"Then, Lisa and James were working at the office. Lisa decided to give a computer to",James,Lisa,3700,15378
baba_t2,BABA,t2,106,"Then, Daniel and Alice were working at the office. Daniel decided to give a computer to",Alice,Daniel,14862,7806
baba_t2,BABA,t2,107,"Then, Laura and Bob were working at the office. Laura decided to give a computer to",Bob,Laura,5811,16753
baba_t2,BABA,t2,108,"Then, Alice and Jason were working at the office. Alice decided to give a computer to",Jason,Alice,8982,14862
baba_t2,BABA,t2,109,"Then, James and John were working at the office. James decided to give a computer to",John,James,1757,3700
baba_t2,BABA,t2,110,"Then, Steven and Sarah were working at the office. Steven decided to give a computer to",Sarah,Steven,10490,8239
baba_t2,BABA,t2,111,"Then, Rachel and James were working at the office. Rachel decided to give a computer to",James,Rachel,3700,15984
baba_t2,BABA,t2,112,"Then, Mary and Karen were working at the office. Mary decided to give a computer to",Karen,Mary,18678,5335
baba_t2,BABA,t2,113,"Then, Susan and Helen were working at the office. Susan decided to give a computer to",Helen,Susan,22695,14919
baba_t2,BABA,t2,114,"Then, Scott and John were working at the office. Scott decided to give a computer to",John,Scott,1757,4746
baba_t2,BABA,t2,115,"Then, Lisa and Emma were working at the office. Lisa decided to give a computer to",Emma,Lisa,18966,15378
baba_t2,BABA,t2,116,"Then, Jason and Alice were working at the office. Jason decided to give a computer to",Alice,Jason,14862,8982
baba_t2,BABA,t2,117,"Then, Bob and Michael were working at the office. Bob decided to give a computer to",Michael,Bob,3899,5811
baba_t2,BABA,t2,118,"Then, Bob and Emily were working at the office. Bob decided to give a computer to",Emily,Bob,17608,5811
baba_t2,BABA,t2,119,"Then, Jessica and Mark were working at the office. Jessica decided to give a computer to",Mark,Jessica,2940,17352
baba_t2,BABA,t2,120,"Then, Emma and Laura were working at the office. Emma decided to give a computer to",Laura,Emma,16753,18966
baba_t2,BABA,t2,121,"Then, Mary and Sarah were working at the office. Mary decided to give a computer to",Sarah,Mary,10490,5335
baba_t2,BABA,t2,122,"Then, Robert and Jacob were working at the office. Robert decided to give a computer to",Jacob,Robert,12806,5199
baba_t2,BABA,t2,123,"Then, Steven and Alice were working at the office. Steven decided to give a computer to",Alice,Steven,14862,8239
baba_t2,BABA,t2,124,"Then, James and Daniel were working at the office. James decided to give a computer to",Daniel,James,7806,3700
baba_t2,BABA,t2,125,"Then, Laura and Michael were working at the office. Laura decided to give a computer to",Michael,Laura,3899,16753
baba_t2,BABA,t2,126,"Then, Rachel and Eric were working at the office. Rachel decided to give a computer to",Eric,Rachel,7651,15984
baba_t2,BABA,t2,127,"Then, Jason and Anna were working at the office. Jason decided to give a computer to",Anna,Jason,11735,8982
abba_t3,ABBA,t3,0,"Then, Nancy and Daniel were thinking about going to the station. Daniel wanted to give a necklace to",Nancy,Daniel,18496,7806
abba_t3,ABBA,t3,1,"Then, Brian and Eric were thinking about going to the station. Eric wanted to give a necklace to",Brian,Eric,8403,7651
abba_t3,ABBA,t3,2,"Then, Emma and Mary were thinking about going to the station. Mary wanted to give a necklace to",Emma,Mary,18966,5335
abba_t3,ABBA,t3,3,"Then, Michael and Jacob were thinking about going to the station. Jacob wanted to give a necklace to",Michael,Jacob,3899,12806
abba_t3,ABBA,t3,4,"Then, Anna and Daniel were thinking about going to the station. Daniel wanted to give a necklace to",Anna,Daniel,11735,7806
abba_t3,ABBA,t3,5,"Then, Helen and Karen were thinking about going to the station. Karen wanted to give a necklace to",Helen,Karen,22695,18678
abba_t3,ABBA,t3,6,"Then, Jason and Jessica were thinking about going to the station. Jessica wanted to give a necklace to",Jason,Jessica,8982,17352
abba_t3,ABBA,t3,7,"Then, Anna and Laura were thinking about going to the station. Laura wanted to give a necklace to",Anna,Laura,11735,16753
abba_t3,ABBA,t3,8,"Then, Kevin and Eric were thinking about going to the station. Eric wanted to give a necklace to",Kevin,Eric,7939,7651
abba_t3,ABBA,t3,9,"Then, Helen and James were thinking about going to the station. James wanted to give a necklace to",Helen,James,22695,3700
abba_t3,ABBA,t3,10,"Then, Jacob and Tom were thinking about going to the station. Tom wanted to give a necklace to",Jacob,Tom,12806,4186
abba_t3,ABBA,t3,11,"Then, Jessica and Tom were thinking about going to the station. Tom wanted to give a necklace to",Jessica,Tom,17352,4186
abba_t3,ABBA,t3,12,"Then, Brian and Alice were thinking about going to the station. Alice wanted to give a necklace to",Brian,Alice,8403,14862
abba_t3,ABBA,t3,13,"Then, Lisa and Karen were thinking about going to the station. Karen wanted to give a necklace to",Lisa,Karen,15378,18678
abba_t3,ABBA,t3,14,"Then, Michael and Helen were thinking about going to the station. Helen wanted to give a necklace to",Michael,Helen,3899,22695
abba_t3,ABBA,t3,15,"Then, Scott and Steven were thinking about going to the station. Steven wanted to give a necklace to",Scott,Steven,4746,8239
abba_t3,ABBA,t3,16,"Then, Karen and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",Karen,Lisa,18678,15378
abba_t3,ABBA,t3,17,"Then, Eric and Tom were thinking about going to the station. Tom wanted to give a necklace to",Eric,Tom,7651,4186
abba_t3,ABBA,t3,18,"Then, Jessica and Alice were thinking about going to the station. Alice wanted to give a necklace to",Jessica,Alice,17352,14862
abba_t3,ABBA,t3,19,"Then, Rachel and Bob were thinking about going to the station. Bob wanted to give a necklace to",Rachel,Bob,15984,5811
abba_t3,ABBA,t3,20,"Then, Eric and Nancy were thinking about going to the station. Nancy wanted to give a necklace to",Eric,Nancy,7651,18496
abba_t3,ABBA,t3,21,"Then, Susan and David were thinking about going to the station. David wanted to give a necklace to",Susan,David,14919,3271
abba_t3,ABBA,t3,22,"Then, Anna and Scott were thinking about going to the station. Scott wanted to give a necklace to",Anna,Scott,11735,4746
abba_t3,ABBA,t3,23,"Then, Alice and Laura were thinking about going to the station. Laura wanted to give a necklace to",Alice,Laura,14862,16753
abba_t3,ABBA,t3,24,"Then, Emma and David were thinking about going to the station. David wanted to give a necklace to",Emma,David,18966,3271
abba_t3,ABBA,t3,25,"Then, Lisa and Mark were thinking about going to the station. Mark wanted to give a necklace to",Lisa,Mark,15378,2940
abba_t3,ABBA,t3,26,"Then, Scott and Anna were thinking about going to the station. Anna wanted to give a necklace to",Scott,Anna,4746,11735
abba_t3,ABBA,t3,27,"Then, Robert and Nancy were thinking about going to the station. Nancy wanted to give a necklace to",Robert,Nancy,5199,18496
abba_t3,ABBA,t3,28,"Then, Jacob and Michael were thinking about going to the station. Michael wanted to give a necklace to",Jacob,Michael,12806,3899
abba_t3,ABBA,t3,29,"Then, Mary and Karen were thinking about going to the station. Karen wanted to give a necklace to",Mary,Karen,5335,18678
abba_t3,ABBA,t3,30,"Then, Helen and Scott were thinking about going to the station. Scott wanted to give a necklace to",Helen,Scott,22695,4746
abba_t3,ABBA,t3,31,"Then, Helen and John were thinking about going to the station. John wanted to give a necklace to",Helen,John,22695,1757
abba_t3,ABBA,t3,32,"Then, Bob and Rachel were thinking about going to the station. Rachel wanted to give a necklace to",Bob,Rachel,5811,15984
abba_t3,ABBA,t3,33,"Then, Jason and Daniel were thinking about going to the station. Daniel wanted to give a necklace to",Jason,Daniel,8982,7806
abba_t3,ABBA,t3,34,"Then, Steven and Jason were thinking about going to the station. Jason wanted to give a necklace to",Steven,Jason,8239,8982
abba_t3,ABBA,t3,35,"Then, Karen and Susan were thinking about going to the station. Susan wanted to give a necklace to",Karen,Susan,18678,14919
abba_t3,ABBA,t3,36,"Then, Mark and John were thinking about going to the station. John wanted to give a necklace to",Mark,John,2940,1757
abba_t3,ABBA,t3,37,"Then, Lisa and Anna were thinking about going to the station. Anna wanted to give a necklace to",Lisa,Anna,15378,11735
abba_t3,ABBA,t3,38,"Then, Jason and Nancy were thinking about going to the station. Nancy wanted to give a necklace to",Jason,Nancy,8982,18496
abba_t3,ABBA,t3,39,"Then, David and Emily were thinking about going to the station. Emily wanted to give a necklace to",David,Emily,3271,17608
abba_t3,ABBA,t3,40,"Then, Rachel and David were thinking about going to the station. David wanted to give a necklace to",Rachel,David,15984,3271
abba_t3,ABBA,t3,41,"Then, Steven and Nancy were thinking about going to the station. Nancy wanted to give a necklace to",Steven,Nancy,8239,18496
abba_t3,ABBA,t3,42,"Then, Bob and James were thinking about going to the station. James wanted to give a necklace to",Bob,James,5811,3700
abba_t3,ABBA,t3,43,"Then, Helen and Kevin were thinking about going to the station. Kevin wanted to give a necklace to",Helen,Kevin,22695,7939
abba_t3,ABBA,t3,44,"Then, Emily and Karen were thinking about going to the station. Karen wanted to give a necklace to",Emily,Karen,17608,18678
abba_t3,ABBA,t3,45,"Then, Tom and Karen were thinking about going to the station. Karen wanted to give a necklace to",Tom,Karen,4186,18678
abba_t3,ABBA,t3,46,"Then, Scott and Robert were thinking about going to the station. Robert wanted to give a necklace to",Scott,Robert,4746,5199
abba_t3,ABBA,t3,47,"Then, Bob and David were thinking about going to the station. David wanted to give a necklace to",Bob,David,5811,3271
abba_t3,ABBA,t3,48,"Then, Eric and Jacob were thinking about going to the station. Jacob wanted to give a necklace to",Eric,Jacob,7651,12806
abba_t3,ABBA,t3,49,"Then, Helen and Anna were thinking about going to the station. Anna wanted to give a necklace to",Helen,Anna,22695,11735
abba_t3,ABBA,t3,50,"Then, Alice and Jessica were thinking about going to the station. Jessica wanted to give a necklace to",Alice,Jessica,14862,17352
abba_t3,ABBA,t3,51,"Then, Scott and Jessica were thinking about going to the station. Jessica wanted to give a necklace to",Scott,Jessica,4746,17352
abba_t3,ABBA,t3,52,"Then, Steven and Alice were thinking about going to the station. Alice wanted to give a necklace to",Steven,Alice,8239,14862
abba_t3,ABBA,t3,53,"Then, Scott and David were thinking about going to the station. David wanted to give a necklace to",Scott,David,4746,3271
abba_t3,ABBA,t3,54,"Then, Jason and Helen were thinking about going to the station. Helen wanted to give a necklace to",Jason,Helen,8982,22695
abba_t3,ABBA,t3,55,"Then, Scott and James were thinking about going to the station. James wanted to give a necklace to",Scott,James,4746,3700
abba_t3,ABBA,t3,56,"Then, Scott and Kevin were thinking about going to the station. Kevin wanted to give a necklace to",Scott,Kevin,4746,7939
abba_t3,ABBA,t3,57,"Then, Jessica and Robert were thinking about going to the station. Robert wanted to give a necklace to",Jessica,Robert,17352,5199
abba_t3,ABBA,t3,58,"Then, Bob and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",Bob,Lisa,5811,15378
abba_t3,ABBA,t3,59,"Then, Karen and Daniel were thinking about going to the station. Daniel wanted to give a necklace to",Karen,Daniel,18678,7806
abba_t3,ABBA,t3,60,"Then, David and Kevin were thinking about going to the station. Kevin wanted to give a necklace to",David,Kevin,3271,7939
abba_t3,ABBA,t3,61,"Then, Emily and Jessica were thinking about going to the station. Jessica wanted to give a necklace to",Emily,Jessica,17608,17352
abba_t3,ABBA,t3,62,"Then, Sarah and James were thinking about going to the station. James wanted to give a necklace to",Sarah,James,10490,3700
abba_t3,ABBA,t3,63,"Then, Jason and Sarah were thinking about going to the station. Sarah wanted to give a necklace to",Jason,Sarah,8982,10490
abba_t3,ABBA,t3,64,"Then, Mary and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",Mary,Lisa,5335,15378
abba_t3,ABBA,t3,65,"Then, Susan and Michael were thinking about going to the station. Michael wanted to give a necklace to",Susan,Michael,14919,3899
abba_t3,ABBA,t3,66,"Then, Anna and Bob were thinking about going to the station. Bob wanted to give a necklace to",Anna,Bob,11735,5811
abba_t3,ABBA,t3,67,"Then, Bob and Susan were thinking about going to the station. Susan wanted to give a necklace to",Bob,Susan,5811,14919
abba_t3,ABBA,t3,68,"Then, Brian and Tom were thinking about going to the station. Tom wanted to give a necklace to",Brian,Tom,8403,4186
abba_t3,ABBA,t3,69,"Then, Helen and Mary were thinking about going to the station. Mary wanted to give a necklace to",Helen,Mary,22695,5335
abba_t3,ABBA,t3,70,"Then, Jason and Bob were thinking about going to the station. Bob wanted to give a necklace to",Jason,Bob,8982,5811
abba_t3,ABBA,t3,71,"Then, Eric and Steven were thinking about going to the station. Steven wanted to give a necklace to",Eric,Steven,7651,8239
abba_t3,ABBA,t3,72,"Then, Helen and Jason were thinking about going to the station. Jason wanted to give a necklace to",Helen,Jason,22695,8982
abba_t3,ABBA,t3,73,"Then, Scott and Susan were thinking about going to the station. Susan wanted to give a necklace to",Scott,Susan,4746,14919
abba_t3,ABBA,t3,74,"Then, Daniel and Jason were thinking about going to the station. Jason wanted to give a necklace to",Daniel,Jason,7806,8982
abba_t3,ABBA,t3,75,"Then, Steven and Jacob were thinking about going to the station. Jacob wanted to give a necklace to",Steven,Jacob,8239,12806
abba_t3,ABBA,t3,76,"Then, Karen and Emily were thinking about going to the station. Emily wanted to give a necklace to",Karen,Emily,18678,17608
abba_t3,ABBA,t3,77,"Then, Nancy and James were thinking about going to the station. James wanted to give a necklace to",Nancy,James,18496,3700
abba_t3,ABBA,t3,78,"Then, Eric and Susan were thinking about going to the station. Susan wanted to give a necklace to",Eric,Susan,7651,14919
abba_t3,ABBA,t3,79,"Then, Kevin and Jason were thinking about going to the station. Jason wanted to give a necklace to",Kevin,Jason,7939,8982
abba_t3,ABBA,t3,80,"Then, Emma and Kevin were thinking about going to the station. Kevin wanted to give a necklace to",Emma,Kevin,18966,7939
abba_t3,ABBA,t3,81,"Then, Michael and Robert were thinking about going to the station. Robert wanted to give a necklace to",Michael,Robert,3899,5199
abba_t3,ABBA,t3,82,"Then, Anna and Susan were thinking about going to the station. Susan wanted to give a necklace to",Anna,Susan,11735,14919
abba_t3,ABBA,t3,83,"Then, Mark and Steven were thinking about going to the station. Steven wanted to give a necklace to",Mark,Steven,2940,8239
abba_t3,ABBA,t3,84,"Then, Laura and Bob were thinking about going to the station. Bob wanted to give a necklace to",Laura,Bob,16753,5811
abba_t3,ABBA,t3,85,"Then, David and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",David,Lisa,3271,15378
abba_t3,ABBA,t3,86,"Then, Alice and Anna were thinking about going to the station. Anna wanted to give a necklace to",Alice,Anna,14862,11735
abba_t3,ABBA,t3,87,"Then, Kevin and Mark were thinking about going to the station. Mark wanted to give a necklace to",Kevin,Mark,7939,2940
abba_t3,ABBA,t3,88,"Then, David and Nancy were thinking about going to the station. Nancy wanted to give a necklace to",David,Nancy,3271,18496
abba_t3,ABBA,t3,89,"Then, James and Emily were thinking about going to the station. Emily wanted to give a necklace to",James,Emily,3700,17608
abba_t3,ABBA,t3,90,"Then, John and Rachel were thinking about going to the station. Rachel wanted to give a necklace to",John,Rachel,1757,15984
abba_t3,ABBA,t3,91,"Then, Michael and Alice were thinking about going to the station. Alice wanted to give a necklace to",Michael,Alice,3899,14862
abba_t3,ABBA,t3,92,"Then, Steven and Emily were thinking about going to the station. Emily wanted to give a necklace to",Steven,Emily,8239,17608
abba_t3,ABBA,t3,93,"Then, Laura and Karen were thinking about going to the station. Karen wanted to give a necklace to",Laura,Karen,16753,18678
abba_t3,ABBA,t3,94,"Then, Sarah and David were thinking about going to the station. David wanted to give a necklace to",Sarah,David,10490,3271
abba_t3,ABBA,t3,95,"Then, Emma and Jason were thinking about going to the station. Jason wanted to give a necklace to",Emma,Jason,18966,8982
abba_t3,ABBA,t3,96,"Then, Mary and Alice were thinking about going to the station. Alice wanted to give a necklace to",Mary,Alice,5335,14862
abba_t3,ABBA,t3,97,"Then, Karen and Tom were thinking about going to the station. Tom wanted to give a necklace to",Karen,Tom,18678,4186
abba_t3,ABBA,t3,98,"Then, Nancy and Steven were thinking about going to the station. Steven wanted to give a necklace to",Nancy,Steven,18496,8239
abba_t3,ABBA,t3,99,"Then, Emily and Mary were thinking about going to the station. Mary wanted to give a necklace to",Emily,Mary,17608,5335
abba_t3,ABBA,t3,100,"Then, Jason and Kevin were thinking about going to the station. Kevin wanted to give a necklace to",Jason,Kevin,8982,7939
abba_t3,ABBA,t3,101,"Then, Mark and Helen were thinking about going to the station. Helen wanted to give a necklace to",Mark,Helen,2940,22695
abba_t3,ABBA,t3,102,"Then, Lisa and Susan were thinking about going to the station. Susan wanted to give a necklace to",Lisa,Susan,15378,14919
abba_t3,ABBA,t3,103,"Then, Bob and John were thinking about going to the station. John wanted to give a necklace to",Bob,John,5811,1757
abba_t3,ABBA,t3,104,"Then, Alice and Mark were thinking about going to the station. Mark wanted to give a necklace to",Alice,Mark,14862,2940
abba_t3,ABBA,t3,105,"Then, James and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",James,Lisa,3700,15378
abba_t3,ABBA,t3,106,"Then, Alice and Daniel were thinking about going to the station. Daniel wanted to give a necklace to",Alice,Daniel,14862,7806
abba_t3,ABBA,t3,107,"Then, Bob and Laura were thinking about going to the station. Laura wanted to give a necklace to",Bob,Laura,5811,16753
abba_t3,ABBA,t3,108,"Then, Jason and Alice were thinking about going to the station. Alice wanted to give a necklace to",Jason,Alice,8982,14862
abba_t3,ABBA,t3,109,"Then, John and James were thinking about going to the station. James wanted to give a necklace to",John,James,1757,3700
abba_t3,ABBA,t3,110,"Then, Sarah and Steven were thinking about going to the station. Steven wanted to give a necklace to",Sarah,Steven,10490,8239
abba_t3,ABBA,t3,111,"Then, James and Rachel were thinking about going to the station. Rachel wanted to give a necklace to",James,Rachel,3700,15984
abba_t3,ABBA,t3,112,"Then, Karen and Mary were thinking about going to the station. Mary wanted to give a necklace to",Karen,Mary,18678,5335
abba_t3,ABBA,t3,113,"Then, Helen and Susan were thinking about going to the station. Susan wanted to give a necklace to",Helen,Susan,22695,14919
abba_t3,ABBA,t3,114,"Then, John and Scott were thinking about going to the station. Scott wanted to give a necklace to",John,Scott,1757,4746
abba_t3,ABBA,t3,115,"Then, Emma and Lisa were thinking about going to the station. Lisa wanted to give a necklace to",Emma,Lisa,18966,15378
abba_t3,ABBA,t3,116,"Then, Alice and Jason were thinking about going to the station. Jason wanted to give a necklace to",Alice,Jason,14862,8982
abba_t3,ABBA,t3,117,"Then, Michael and Bob were thinking about going to the station. Bob wanted to give a necklace to",Michael,Bob,3899,5811
abba_t3,ABBA,t3,118,"Then, Emily and Bob were thinking about going to the station. Bob wanted to give a necklace to",Emily,Bob,17608,5811
abba_t3,ABBA,t3,119,"Then, Mark and Jessica were thinking about going to the station. Jessica wanted to give a necklace to",Mark,Jessica,2940,17352
abba_t3,ABBA,t3,120,"Then, Laura and Emma were thinking about going to the station. Emma wanted to give a necklace to",Laura,Emma,16753,18966
abba_t3,ABBA,t3,121,"Then, Sarah and Mary were thinking about going to the station. Mary wanted to give a necklace to",Sarah,Mary,10490,5335
abba_t3,ABBA,t3,122,"Then, Jacob and Robert were thinking about going to the station. Robert wanted to give a necklace to",Jacob,Robert,12806,5199
abba_t3,ABBA,t3,123,"Then, Alice and Steven were thinking about going to the station. Steven wanted to give a necklace to",Alice,Steven,14862,8239
abba_t3,ABBA,t3,124,"Then, Daniel and James were thinking about going to the station. James wanted to give a necklace to",Daniel,James,7806,3700
abba_t3,ABBA,t3,125,"Then, Michael and Laura were thinking about going to the station. Laura wanted to give a necklace to",Michael,Laura,3899,16753
abba_t3,ABBA,t3,126,"Then, Eric and Rachel were thinking about going to the station. Rachel wanted to give a necklace to",Eric,Rachel,7651,15984
abba_t3,ABBA,t3,127,"Then, Anna and Jason were thinking about going to the station. Jason wanted to give a necklace to",Anna,Jason,11735,8982
baba_t3,BABA,t3,0,"Then, Daniel and Nancy were thinking about going to the station. Daniel wanted to give a necklace to",Nancy,Daniel,18496,7806
baba_t3,BABA,t3,1,"Then, Eric and Brian were thinking about going to the station. Eric wanted to give a necklace to",Brian,Eric,8403,7651
baba_t3,BABA,t3,2,"Then, Mary and Emma were thinking about going to the station. Mary wanted to give a necklace to",Emma,Mary,18966,5335
baba_t3,BABA,t3,3,"Then, Jacob and Michael were thinking about going to the station. Jacob wanted to give a necklace to",Michael,Jacob,3899,12806
baba_t3,BABA,t3,4,"Then, Daniel and Anna were thinking about going to the station. Daniel wanted to give a necklace to",Anna,Daniel,11735,7806
baba_t3,BABA,t3,5,"Then, Karen and Helen were thinking about going to the station. Karen wanted to give a necklace to",Helen,Karen,22695,18678
baba_t3,BABA,t3,6,"Then, Jessica and Jason were thinking about going to the station. Jessica wanted to give a necklace to",Jason,Jessica,8982,17352
baba_t3,BABA,t3,7,"Then, Laura and Anna were thinking about going to the station. Laura wanted to give a necklace to",Anna,Laura,11735,16753
baba_t3,BABA,t3,8,"Then, Eric and Kevin were thinking about going to the station. Eric wanted to give a necklace to",Kevin,Eric,7939,7651
baba_t3,BABA,t3,9,"Then, James and Helen were thinking about going to the station. James wanted to give a necklace to",Helen,James,22695,3700
baba_t3,BABA,t3,10,"Then, Tom and Jacob were thinking about going to the station. Tom wanted to give a necklace to",Jacob,Tom,12806,4186
baba_t3,BABA,t3,11,"Then, Tom and Jessica were thinking about going to the station. Tom wanted to give a necklace to",Jessica,Tom,17352,4186
baba_t3,BABA,t3,12,"Then, Alice and Brian were thinking about going to the station. Alice wanted to give a necklace to",Brian,Alice,8403,14862
baba_t3,BABA,t3,13,"Then, Karen and Lisa were thinking about going to the station. Karen wanted to give a necklace to",Lisa,Karen,15378,18678
baba_t3,BABA,t3,14,"Then, Helen and Michael were thinking about going to the station. Helen wanted to give a necklace to",Michael,Helen,3899,22695
baba_t3,BABA,t3,15,"Then, Steven and Scott were thinking about going to the station. Steven wanted to give a necklace to",Scott,Steven,4746,8239
baba_t3,BABA,t3,16,"Then, Lisa and Karen were thinking about going to the station. Lisa wanted to give a necklace to",Karen,Lisa,18678,15378
baba_t3,BABA,t3,17,"Then, Tom and Eric were thinking about going to the station. Tom wanted to give a necklace to",Eric,Tom,7651,4186
baba_t3,BABA,t3,18,"Then, Alice and Jessica were thinking about going to the station. Alice wanted to give a necklace to",Jessica,Alice,17352,14862
baba_t3,BABA,t3,19,"Then, Bob and Rachel were thinking about going to the station. Bob wanted to give a necklace to",Rachel,Bob,15984,5811
baba_t3,BABA,t3,20,"Then, Nancy and Eric were thinking about going to the station. Nancy wanted to give a necklace to",Eric,Nancy,7651,18496
baba_t3,BABA,t3,21,"Then, David and Susan were thinking about going to the station. David wanted to give a necklace to",Susan,David,14919,3271
baba_t3,BABA,t3,22,"Then, Scott and Anna were thinking about going to the station. Scott wanted to give a necklace to",Anna,Scott,11735,4746
baba_t3,BABA,t3,23,"Then, Laura and Alice were thinking about going to the station. Laura wanted to give a necklace to",Alice,Laura,14862,16753
baba_t3,BABA,t3,24,"Then, David and Emma were thinking about going to the station. David wanted to give a necklace to",Emma,David,18966,3271
baba_t3,BABA,t3,25,"Then, Mark and Lisa were thinking about going to the station. Mark wanted to give a necklace to",Lisa,Mark,15378,2940
baba_t3,BABA,t3,26,"Then, Anna and Scott were thinking about going to the station. Anna wanted to give a necklace to",Scott,Anna,4746,11735
baba_t3,BABA,t3,27,"Then, Nancy and Robert were thinking about going to the station. Nancy wanted to give a necklace to",Robert,Nancy,5199,18496
baba_t3,BABA,t3,28,"Then, Michael and Jacob were thinking about going to the station. Michael wanted to give a necklace to",Jacob,Michael,12806,3899
baba_t3,BABA,t3,29,"Then, Karen and Mary were thinking about going to the station. Karen wanted to give a necklace to",Mary,Karen,5335,18678
baba_t3,BABA,t3,30,"Then, Scott and Helen were thinking about going to the station. Scott wanted to give a necklace to",Helen,Scott,22695,4746
baba_t3,BABA,t3,31,"Then, John and Helen were thinking about going to the station. John wanted to give a necklace to",Helen,John,22695,1757
baba_t3,BABA,t3,32,"Then, Rachel and Bob were thinking about going to the station. Rachel wanted to give a necklace to",Bob,Rachel,5811,15984
